Unnamed: 0,target,text
4593,0,good time nice someth bit differ weekend chang see ya soon
1607,0,ju tell u dat b leav 4 shanghai 21st instead haf time 2 meet cya
3610,0,meet librari
5323,0,aah bless arm
1809,0,aight ask roommat
791,0,e best 4 ur drive tmr
792,0,u dogbreath sound like jan c thatåõ al
5424,0,u horribl gal u knew dat go wif yest n u still come n ask
1855,0,girl wait recept ah
1980,0,sorri call later
3233,0,yup comin
3598,0,wat r u busi wif work
933,0,time think need know near campu
3963,0,e time go w u lor
5179,0,hi hope u r ok said would text u seen let gentli pleas
4026,0,ye princess go make moan
4116,0,sure thing big man hockey elect 6 go longer hour though
988,0,yun ubi one say wan call 67441233 look got ubi cre ubi tech 1st 5wkg
4303,0,good good billi mate gone jog enjoy concert
3453,0,dont file bag work call tell find anyth room
5093,0,gokila talk aha
3778,1,claim 200 shop spree call 08717895698 mobstorequiz10ppm
4679,0,cool night lem know around
3093,0,emigr someth ok mayb bit hope
3155,0,long time rememb today
3201,0,okay lor wah like def wont let us go haha say term condit
4501,0,wot u 2 bitch
1098,0,gift tri get throw cliff someth
4633,0,wo move morphin
2844,0,class hour sorri
886,0,like talk pa abl dont know
5494,0,cool shall go see go tip anyway home got someth drop later let go town tonight mayb mum take us
4325,0,seem unnecessarili hostil
515,0,competit
5146,0,oh unintent bad time great finger train play along give fifteen min warn
1453,0,possibl
3553,0,eye philosophi
3609,0,call unabl cal let meet bhaskar deep
2506,0,u talk
2994,0,mm entir sure understood text hey ho weekend
3999,1,2nd time tri contact u prize 2 claim easi call 087104711148 10p per minut
5287,0,hey forget mine possess properti mmm childish smile
906,1,lastest stereophon marley dizze racal libertin stroke win nookii game flirt click themob wap bookmark text wap 82468
28,0,back amp pack car let know room
2507,0,yup
2428,0,find sent offlin messag know anjola
762,1,urgent ur guarante award still unclaim call 09066368327 claimcod m39m51
3747,0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
284,0,yeah think usual guy still pass last night get ahold anybodi let know throw
686,0,everi king cri babi everi great build map imprtant u r today u wil reach tomorw gud ni8
2353,1,pleas call 08712402902 immedi urgent messag wait
4487,0,call get chanc plz lt 3
21,0,go tri 2 month ha ha joke
2752,0,sat right okay thank
885,0,gibb hussey
917,0,peopl see msg think iam addict msging wrong bcoz know iam addict sweet friend bslvyl
1040,0,today go colleg abl atten class
1265,0,im inperialmus listening2th weirdest track ever byåóleafcutt like insect molest someon plumb remix evil men acid
4827,0,lol tri make day littl interest
277,0,awesom see bit
2084,0,wish great semest
1245,0,hello site download song urgent pl
2382,0,reach ten morn
571,0,know lab goggl went
1435,0,dad went oredi
3902,0,wait e car 4 mum lor u leh reach home alreadi
1247,0,horribl gal sch stuff come u got mc
3526,0,send naughti pix
2514,0,ok ill send lt decim gt ok
1007,0,quit know still ca get hold anyon cud pick bout see pub
2064,0,pass di ur contact n see wat u get red luv wid blue u put smile face purpl u r reali hot pink u r swt orang thnk lyk green reali wana go wid yelow wnt u bck black jealou brown miss nw plz giv one color
4405,1,one regist subscrib u enter draw 4 100 gift voucher repli enter unsubscrib text stop
1690,1,sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr sp tyron
4814,0,ìï home work meh
1985,0,length e e top shorter n got fring thk go liao lazi dun wan 2 distract u also
294,0,accident delet messag resend pleas
1547,0,bishan lar nearer need buy earli co buy got ta park car
2012,0,beauti truth graviti read care heart feel light someon feel heavi someon leav goodmorn
588,0,ya srsli better yi tho
3329,0,send yetti number pl
2403,0,jesu christ bitch tri give drug answer fuck phone
2129,0,mine like fr china noisi
3998,0,k k give treat
5517,0,mile smile r made frm letter u know differ smile ur face keep happi even though mile away u keep smile good nyt
3741,0,hey bore think u wat r u
3508,0,hi petey noiåõm ok want 2 chat coz avent spoken 2 u 4 long ur doin good nit js love ya
2719,0,go n buy juz buy get lar
5077,1,want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705
5083,0,aiya discuss later lar pick 4
556,0,lunch onlin
2469,0,way
3738,0,stitch trouser
1716,0,sorri earlier put around talk 9 actual life lol
2604,0,call time job today ok umma ask speed
4599,0,hi u decid wot 2 get 4 bday ill prob ju get voucher frm virgin sumf
1704,0,might accid tookplac somewher ghodbandar rd traffic move slove plz slip amp worri
2139,0,juz rememb got ta bath dog today
3239,0,cute thought friendship necessari share everi secret ur close frnd
2383,0,pussi perfect
1285,0,wonder other took
4751,0,well boy glad g wast night applebe noth
4981,0,slept thinkthi time lt gt pm danger
3930,0,nooooooo gon na bore death day cabl internet outag
4222,0,stupid auto correct phone
1591,0,honeymoon outfit
4941,0,eatin lor goin back work soon e mountain deer show huh watch b4 liao nice
2162,0,1 go write msg 2 put dictionari mode 3 cover screen hand 4 press lt gt 5 gentli remov ur hand interest
2396,0,well told other marri
317,0,realli dude friend afraid
5006,0,oh come tomorrow
3111,0,decid yet eh
4036,0,dont flatter tell man mine two pint carlin ten minut pleas
795,0,realli get hang around
3020,0,film ill call later
1711,0,got back dislik bed
3387,0,kalli dismissi 2nd test
36,0,oop let know roommat done
913,0,ok lor earli still project meet
3972,0,night night see tomorrow
4133,0,yahoo boy bring perf legal
974,0,eh u send wrongli lar
983,0,look fuckin time fuck think
4549,0,u fanci meetin 4 cha åð hav lil beverag txt ring meet l8r quit tire got 3 love pete x x
1418,0,lmao take pic send
1560,0,got ga money chanc gang want go grand natur adventur
4135,0,ever one foot
1355,0,convey regard
5290,0,dear call
987,0,geeee miss alreadi know think fuck ca wait till next year togeth love kiss
2682,0,got call landlin number ask come anna nagar go afternoon
1640,0,alright set text man
1290,0,eat jap done oso aft ur lect wat ìï got lect 12 rite
3681,0,hello hello hi lou sorri took long 2 left mobil friend lancast got bak neway im sorri couldnåõt make ur båõday 2 hun
1380,0,dnt wnt tlk wid u
1933,0,r u scratch
4695,0,guy get use dumb realiz
3160,0,mysteri solv open email sent anoth batch sweeti
2030,0,ugh ca u apolog admit u wrong ask take u back
892,0,nutter cutter ctter cttergg cttargg ctargg ctagg ie
4069,0,ok wont call disturb one know avoid burden
2,1,free entri 2 wkli comp win fa cup final tkt 21st may text fa 87121 receiv entri question std txt rate c appli 08452810075over18
2109,0,lara said loan lt gt
849,1,today offer claim ur worth discount voucher text ye 85023 savamob member offer mobil cs sub 16 unsub repli x
2737,0,hi chachi tri call u unabl reach u pl give miss cal u c tiz msg kanagu
2466,0,world famamu
1914,1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693 08715500022 rpl stop 2 cnl
1596,1,regist subscrib yr draw 4 gift voucher b enter receipt correct an next olymp txt an 80062
1913,0,want go
5253,0,pleas tell car key purs
2736,0,realli crash cuddl sofa
726,0,co lar ba dao ok 1 pm lor u never ask go ah said u would ask fri said u ask today
53,0,wow never realiz embarass accomod thought like sinc best could alway seem happi sorri give sorri offer sorri room embarass
1796,0,hey tell blake address carlo want meet got lost answer phone
3845,0,pl go today lt gt dont want excus
2553,0,ìï give time walk
2800,0,depend u go lor
936,0,sinc side fever vomitin
4597,0,stuck da middl da row da right hand side da lt
824,0,good even ttyl
3401,0,amaz quot life difficult decid what wrong lie bring smile truth bring tear
1389,0,haha got fast lose weight thk muz go 4 month den got effect gee later go aust put bk e weight
3564,0,know taj mahal symbol love lesser known fact mumtaz shahjahan 4th wife 7 wife shahjahan kill mumtaz husband marri mumtaz die lt gt th deliveri marri mumtaz sister question aris hell love great
884,0,yoyyooo u know chang permiss drive mac usb flash drive
1868,0,today system sh get well also deep well
10,0,gon na home soon want talk stuff anymor tonight k cri enough today
3415,0,uhhhhrmm isnt tb test bad your sick
1463,0,ok good later come find c lucki told go earlier later pple take finish
806,0,sure make sure know ai smokin yet
4386,0,watch live
4068,0,hope youåõr much fun without see u tomorrow love jess x
2108,1,free2day sexi st georg day pic jordan txt pic 89080 dont miss everi wk sauci celeb 4 pic c 0870241182716
4711,0,that cool princess cover face hot sticki cum
5521,0,big chic common declar
2234,0,room number wan na make sure knock right door
963,0,yo chad gymnast class wan na take site say christian class full
2632,0,cal sir meet
704,0,true dear sat pray even felt sm time
431,0,usual take fifteen fuck minut respond ye question
145,0,what staff name take class us
2033,0,im gon na miss u much
4680,0,stay town
1165,0,haha yeah see sec
3500,0,say lt gt year old man money last lt gt still wait check
2050,0,hi home calicut
3760,0,ask keep one mayb get messag sent glo
2624,0,da al r lt gt
4446,0,pleas tell special stock talk
4322,0,aight well keep inform
2424,0,oh k k big good
1262,1,hungri gay guy feel hungri 4 call 08718730555 stop text call 08712460324
1771,0,watch tv got new job
3511,0,alreadi one guy love
271,0,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay
244,0,u rememb old commerci
2032,0,ye small kid boost secret energi
4409,0,also didnt get na hi hi hi hi hi
813,0,borrow ur bag ok
3810,0,excel wish togeth right
4529,0,forget though love walk besid watch keep heart warm
1804,0,bu leav lt gt
2461,0,anyth lar
545,0,special
3241,0,good morn dear great amp success day
738,0,wish
310,0,today accept day u accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi
3521,0,im sorri bout last nite wasnåõt ur fault spous pmt sumthin u 4give think u shldxxxx
1131,0,sorri call later
5482,1,urgent tri contact last weekend draw show u prize guarante call 09064017295 claim code k52 valid 12hr 150p pm
4111,0,see prolli yeah
2769,1,burger king wan na play footi top stadium get 2 burger king 1st sept go larg super walk winner
920,0,u wana see
3587,0,free give otherwis nalla adi entey nattil kittum
3959,0,sent lanr fakey eckankar detail mail box
38,0,anyth lor u decid
4278,1,urgent import inform 02 user today lucki day 2 find log onto http fantast surpris await
2983,0,said right giggl saw u would possibl first person2di nvq think much could
5559,0,next lt gt hour imma flip shit
2667,0,de look good
3223,0,sorri da mistak
1182,0,k give sec break lt gt cstore
614,0,call said choos futur
5467,1,get garden readi summer free select summer bulb seed worth scotsman saturday stop go2
1466,0,account refil success inr lt decim gt keralacircl prepaid account balanc rs lt decim gt transact id kr lt gt
3042,0,bill 3 that bad
934,1,dear matthew pleas call 09063440451 landlin complimentari 4 lux tenerif holiday cash await collect ppm150 sae cs box334 sk38xh
2419,1,sm servic inclus text credit pl gotto login 3qxj9 unsubscrib stop extra charg help 08702840625 9ae
5032,0,realli good see day dudett miss
4518,0,got part nottingham 3 hr 63mile good thing love man much 40mph hey ho
826,0,hahaha use brain dear
1521,0,angri happen dear
2930,0,hi test lt gt rd
4232,0,love hope anyth drastic dare sell pc phone
628,1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693
3853,0,oh ya got hip hop open haha think go jazz zoom cine actual tonight free leh kb lesson tonight
390,0,huh late fr dinner
4345,0,still around could use
5430,0,make time tonight whenev cool text whenev around
3990,0,way ur home
400,1,free rington text first 87131 poli text get 87131 true tone help 0845 2814032 16 1st free tone txt stop
3359,0,pleas attend phone
46,0,get hep b immunis nigeria
5346,0,parent kidz friend n colleagu scream surpris wait sofa nake
5485,0,also fuck famili go rhode island wherev fuck leav alon week new bong gt
3642,0,sorri left phone upstair ok might hectic would bird one fell swoop date
3726,0,aldrin rakhesh ex rtm
5409,0,first time everyth
2421,0,err cud go 8pm got way contact
1750,0,got mail panren paru
5387,0,gentl babi soon take lt gt inch deep insid tight pussi
4564,0,honeybe said sweetest world god laugh amp said wait u havnt met person read msg moral even god crack joke
4062,0,age abj
338,0,sorri call later
215,0,final match head toward draw predict
3663,0,huh 6 also mani mistak
1341,0,chill anoth 6hr could sleep pain surgic emerg see unfold okay
5100,0,aight call close
3894,0,ye last practic
